timestamp,beats per minute,data source
2025-12-01T21:27:27Z,98.0,Inspire 3
2025-12-01T21:27:30Z,99.0,Inspire 3
2025-12-01T21:27:32Z,100.0,Inspire 3
2025-12-01T21:27:34Z,99.0,Inspire 3
2025-12-01T21:27:36Z,100.0,Inspire 3
2025-12-01T21:27:38Z,101.0,Inspire 3
2025-12-01T21:27:40Z,103.0,Inspire 3
2025-12-01T21:27:42Z,104.0,Inspire 3
2025-12-01T21:27:44Z,105.0,Inspire 3
2025-12-01T21:27:46Z,102.0,Inspire 3
2025-12-01T21:27:48Z,107.0,Inspire 3
2025-12-01T21:27:50Z,106.0,Inspire 3
2025-12-01T21:27:52Z,103.0,Inspire 3
2025-12-01T21:27:54Z,105.0,Inspire 3
2025-12-01T21:27:57Z,104.0,Inspire 3
2025-12-01T21:27:59Z,107.0,Inspire 3
2025-12-01T21:28:01Z,109.0,Inspire 3
2025-12-01T21:28:03Z,106.0,Inspire 3
2025-12-01T21:28:05Z,105.0,Inspire 3
2025-12-01T21:28:08Z,105.0,Inspire 3
2025-12-01T21:28:09Z,102.0,Inspire 3
2025-12-01T21:28:11Z,100.0,Inspire 3
2025-12-01T21:28:13Z,99.0,Inspire 3
2025-12-01T21:28:15Z,100.0,Inspire 3
2025-12-01T21:28:17Z,99.0,Inspire 3
2025-12-01T21:28:18Z,100.0,Inspire 3
2025-12-01T21:28:21Z,100.0,Inspire 3
2025-12-01T21:28:22Z,100.0,Inspire 3
2025-12-01T21:28:25Z,100.0,Inspire 3
2025-12-01T21:28:28Z,103.0,Inspire 3
2025-12-01T21:28:31Z,103.0,Inspire 3
2025-12-01T21:28:34Z,104.0,Inspire 3
2025-12-01T21:28:37Z,104.0,Inspire 3
2025-12-01T21:28:38Z,103.0,Inspire 3
2025-12-01T21:28:41Z,103.0,Inspire 3
2025-12-01T21:28:42Z,104.0,Inspire 3
2025-12-01T21:28:43Z,103.0,Inspire 3
2025-12-01T21:28:46Z,103.0,Inspire 3
2025-12-01T21:28:47Z,104.0,Inspire 3
2025-12-01T21:28:49Z,105.0,Inspire 3
2025-12-01T21:28:52Z,105.0,Inspire 3
2025-12-01T21:28:53Z,104.0,Inspire 3
2025-12-01T21:28:55Z,101.0,Inspire 3
2025-12-01T21:28:58Z,101.0,Inspire 3
2025-12-01T21:28:59Z,103.0,Inspire 3
2025-12-01T21:29:01Z,102.0,Inspire 3
2025-12-01T21:29:03Z,101.0,Inspire 3
2025-12-01T21:29:05Z,102.0,Inspire 3
2025-12-01T21:29:08Z,104.0,Inspire 3
2025-12-01T21:29:10Z,106.0,Inspire 3
2025-12-01T21:29:12Z,107.0,Inspire 3
2025-12-01T21:29:15Z,107.0,Inspire 3
2025-12-01T21:29:16Z,106.0,Inspire 3
2025-12-01T21:29:19Z,106.0,Inspire 3
2025-12-01T21:29:20Z,106.0,Inspire 3
2025-12-01T21:29:22Z,105.0,Inspire 3
2025-12-01T21:29:25Z,105.0,Inspire 3
2025-12-01T21:29:26Z,103.0,Inspire 3
2025-12-01T21:29:28Z,102.0,Inspire 3
2025-12-01T21:29:30Z,106.0,Inspire 3
2025-12-01T21:29:31Z,108.0,Inspire 3
2025-12-01T21:29:34Z,108.0,Inspire 3
2025-12-01T21:29:35Z,106.0,Inspire 3
2025-12-01T21:29:37Z,102.0,Inspire 3
2025-12-01T21:29:39Z,99.0,Inspire 3
2025-12-01T21:29:41Z,98.0,Inspire 3
2025-12-01T21:29:43Z,103.0,Inspire 3
2025-12-01T21:29:45Z,105.0,Inspire 3
2025-12-01T21:29:47Z,102.0,Inspire 3
2025-12-01T21:29:49Z,104.0,Inspire 3
2025-12-01T21:29:52Z,104.0,Inspire 3
2025-12-01T21:29:55Z,104.0,Inspire 3
2025-12-01T21:29:56Z,105.0,Inspire 3
2025-12-01T21:29:58Z,102.0,Inspire 3
2025-12-01T21:30:00Z,104.0,Inspire 3
2025-12-01T21:30:02Z,106.0,Inspire 3
2025-12-01T21:30:04Z,104.0,Inspire 3
2025-12-01T21:30:06Z,107.0,Inspire 3
2025-12-01T21:30:08Z,108.0,Inspire 3
2025-12-01T21:30:10Z,105.0,Inspire 3
2025-12-01T21:30:13Z,105.0,Inspire 3
2025-12-01T21:30:14Z,106.0,Inspire 3
2025-12-01T21:30:16Z,107.0,Inspire 3
2025-12-01T21:30:18Z,108.0,Inspire 3
2025-12-01T21:30:19Z,106.0,Inspire 3
2025-12-01T21:30:21Z,103.0,Inspire 3
2025-12-01T21:30:24Z,103.0,Inspire 3
2025-12-01T21:30:25Z,106.0,Inspire 3
2025-12-01T21:30:27Z,107.0,Inspire 3
2025-12-01T21:30:29Z,108.0,Inspire 3
2025-12-01T21:30:31Z,107.0,Inspire 3
2025-12-01T21:30:33Z,107.0,Inspire 3
2025-12-01T21:30:36Z,107.0,Inspire 3
2025-12-01T21:30:39Z,106.0,Inspire 3
2025-12-01T21:30:41Z,104.0,Inspire 3
2025-12-01T21:30:42Z,102.0,Inspire 3
2025-12-01T21:30:45Z,102.0,Inspire 3
2025-12-01T21:30:46Z,103.0,Inspire 3
2025-12-01T21:30:49Z,103.0,Inspire 3
2025-12-01T21:30:50Z,101.0,Inspire 3
2025-12-01T21:30:52Z,99.0,Inspire 3
2025-12-01T21:30:54Z,103.0,Inspire 3
2025-12-01T21:30:56Z,105.0,Inspire 3
2025-12-01T21:30:58Z,104.0,Inspire 3
2025-12-01T21:31:00Z,102.0,Inspire 3
2025-12-01T21:31:02Z,100.0,Inspire 3
2025-12-01T21:31:04Z,103.0,Inspire 3
2025-12-01T21:31:06Z,104.0,Inspire 3
2025-12-01T21:31:07Z,104.0,Inspire 3
2025-12-01T21:31:10Z,104.0,Inspire 3
2025-12-01T21:31:11Z,103.0,Inspire 3
2025-12-01T21:31:14Z,103.0,Inspire 3
2025-12-01T21:31:15Z,104.0,Inspire 3
2025-12-01T21:31:17Z,105.0,Inspire 3
2025-12-01T21:31:19Z,106.0,Inspire 3
2025-12-01T21:31:22Z,106.0,Inspire 3
2025-12-01T21:31:23Z,105.0,Inspire 3
2025-12-01T21:31:25Z,106.0,Inspire 3
2025-12-01T21:31:27Z,105.0,Inspire 3
2025-12-01T21:31:30Z,102.0,Inspire 3
2025-12-01T21:31:32Z,99.0,Inspire 3
2025-12-01T21:31:34Z,100.0,Inspire 3
2025-12-01T21:31:36Z,102.0,Inspire 3
2025-12-01T21:31:39Z,102.0,Inspire 3
2025-12-01T21:31:40Z,104.0,Inspire 3
2025-12-01T21:31:42Z,103.0,Inspire 3
2025-12-01T21:31:45Z,103.0,Inspire 3
2025-12-01T21:31:46Z,102.0,Inspire 3
2025-12-01T21:31:49Z,102.0,Inspire 3
2025-12-01T21:31:52Z,103.0,Inspire 3
2025-12-01T21:31:54Z,104.0,Inspire 3
2025-12-01T21:31:57Z,106.0,Inspire 3
2025-12-01T21:31:59Z,103.0,Inspire 3
2025-12-01T21:32:01Z,105.0,Inspire 3
2025-12-01T21:32:03Z,106.0,Inspire 3
2025-12-01T21:32:05Z,105.0,Inspire 3
2025-12-01T21:32:07Z,103.0,Inspire 3
2025-12-01T21:32:09Z,101.0,Inspire 3
2025-12-01T21:32:11Z,100.0,Inspire 3
2025-12-01T21:32:13Z,99.0,Inspire 3
2025-12-01T21:32:15Z,98.0,Inspire 3
2025-12-01T21:32:17Z,97.0,Inspire 3
2025-12-01T21:32:18Z,98.0,Inspire 3
2025-12-01T21:32:21Z,98.0,Inspire 3
2025-12-01T21:32:22Z,99.0,Inspire 3
2025-12-01T21:32:25Z,99.0,Inspire 3
2025-12-01T21:32:26Z,98.0,Inspire 3
2025-12-01T21:32:28Z,95.0,Inspire 3
2025-12-01T21:32:30Z,94.0,Inspire 3
2025-12-01T21:32:33Z,94.0,Inspire 3
2025-12-01T21:32:36Z,94.0,Inspire 3
2025-12-01T21:32:39Z,94.0,Inspire 3
2025-12-01T21:32:40Z,95.0,Inspire 3
2025-12-01T21:32:43Z,96.0,Inspire 3
2025-12-01T21:32:45Z,97.0,Inspire 3
2025-12-01T21:32:47Z,96.0,Inspire 3
2025-12-01T21:32:50Z,96.0,Inspire 3
2025-12-01T21:32:51Z,93.0,Inspire 3
2025-12-01T21:32:53Z,92.0,Inspire 3
2025-12-01T21:32:55Z,93.0,Inspire 3
2025-12-01T21:32:57Z,94.0,Inspire 3
2025-12-01T21:33:00Z,94.0,Inspire 3
2025-12-01T21:33:01Z,94.0,Inspire 3
2025-12-01T21:33:03Z,95.0,Inspire 3
2025-12-01T21:33:05Z,93.0,Inspire 3
2025-12-01T21:33:06Z,94.0,Inspire 3
2025-12-01T21:33:08Z,92.0,Inspire 3
2025-12-01T21:33:10Z,93.0,Inspire 3
2025-12-01T21:33:12Z,91.0,Inspire 3
2025-12-01T21:33:14Z,89.0,Inspire 3
2025-12-01T21:33:17Z,89.0,Inspire 3
2025-12-01T21:33:18Z,88.0,Inspire 3
2025-12-01T21:33:20Z,89.0,Inspire 3
2025-12-01T21:33:23Z,89.0,Inspire 3
2025-12-01T21:33:26Z,89.0,Inspire 3
2025-12-01T21:33:28Z,90.0,Inspire 3
2025-12-01T21:33:30Z,92.0,Inspire 3
2025-12-01T21:33:31Z,91.0,Inspire 3
2025-12-01T21:33:34Z,91.0,Inspire 3
2025-12-01T21:33:35Z,92.0,Inspire 3
2025-12-01T21:33:37Z,93.0,Inspire 3
2025-12-01T21:33:39Z,95.0,Inspire 3
2025-12-01T21:33:42Z,95.0,Inspire 3
2025-12-01T21:33:45Z,94.0,Inspire 3
2025-12-01T21:33:47Z,95.0,Inspire 3
2025-12-01T21:33:50Z,95.0,Inspire 3
2025-12-01T21:33:51Z,94.0,Inspire 3
2025-12-01T21:33:53Z,93.0,Inspire 3
2025-12-01T21:33:54Z,92.0,Inspire 3
2025-12-01T21:33:56Z,91.0,Inspire 3
2025-12-01T21:33:59Z,91.0,Inspire 3
2025-12-01T21:34:00Z,90.0,Inspire 3
2025-12-01T21:34:02Z,89.0,Inspire 3
2025-12-01T21:34:04Z,88.0,Inspire 3
2025-12-01T21:34:06Z,87.0,Inspire 3
2025-12-01T21:34:09Z,87.0,Inspire 3
2025-12-01T21:34:10Z,88.0,Inspire 3
2025-12-01T21:34:13Z,88.0,Inspire 3
2025-12-01T21:34:16Z,89.0,Inspire 3
2025-12-01T21:34:19Z,91.0,Inspire 3
2025-12-01T21:34:21Z,92.0,Inspire 3
2025-12-01T21:34:23Z,93.0,Inspire 3
2025-12-01T21:34:26Z,93.0,Inspire 3
2025-12-01T21:34:29Z,92.0,Inspire 3
2025-12-01T21:34:31Z,91.0,Inspire 3
2025-12-01T21:34:33Z,92.0,Inspire 3
2025-12-01T21:34:35Z,90.0,Inspire 3
2025-12-01T21:34:37Z,89.0,Inspire 3
2025-12-01T21:34:39Z,90.0,Inspire 3
2025-12-01T21:34:42Z,90.0,Inspire 3
2025-12-01T21:34:44Z,91.0,Inspire 3
2025-12-01T21:34:46Z,90.0,Inspire 3
2025-12-01T21:34:49Z,90.0,Inspire 3
2025-12-01T21:34:50Z,89.0,Inspire 3
2025-12-01T21:34:52Z,90.0,Inspire 3
2025-12-01T21:34:54Z,91.0,Inspire 3
2025-12-01T21:34:56Z,91.0,Inspire 3
2025-12-01T21:34:59Z,91.0,Inspire 3
2025-12-01T21:35:00Z,92.0,Inspire 3
2025-12-01T21:35:02Z,93.0,Inspire 3
2025-12-01T21:35:04Z,94.0,Inspire 3
2025-12-01T21:35:07Z,94.0,Inspire 3
2025-12-01T21:35:09Z,93.0,Inspire 3
2025-12-01T21:35:11Z,94.0,Inspire 3
2025-12-01T21:35:14Z,94.0,Inspire 3
2025-12-01T21:35:15Z,93.0,Inspire 3
2025-12-01T21:35:17Z,91.0,Inspire 3
2025-12-01T21:35:20Z,91.0,Inspire 3
2025-12-01T21:35:21Z,93.0,Inspire 3
2025-12-01T21:35:24Z,93.0,Inspire 3
2025-12-01T21:35:25Z,94.0,Inspire 3
2025-12-01T21:35:28Z,94.0,Inspire 3
2025-12-01T21:35:30Z,93.0,Inspire 3
2025-12-01T21:35:32Z,95.0,Inspire 3
2025-12-01T21:35:35Z,95.0,Inspire 3
2025-12-01T21:35:38Z,95.0,Inspire 3
2025-12-01T21:35:41Z,95.0,Inspire 3
2025-12-01T21:35:44Z,96.0,Inspire 3
2025-12-01T21:35:47Z,96.0,Inspire 3
2025-12-01T21:35:50Z,95.0,Inspire 3
2025-12-01T21:35:52Z,91.0,Inspire 3
2025-12-01T21:35:54Z,89.0,Inspire 3
2025-12-01T21:35:55Z,87.0,Inspire 3
2025-12-01T21:35:57Z,87.0,Inspire 3
2025-12-01T21:35:59Z,90.0,Inspire 3
2025-12-01T21:36:01Z,89.0,Inspire 3
2025-12-01T21:36:03Z,88.0,Inspire 3
2025-12-01T21:36:05Z,87.0,Inspire 3
2025-12-01T21:36:08Z,87.0,Inspire 3
2025-12-01T21:36:09Z,89.0,Inspire 3
2025-12-01T21:36:11Z,92.0,Inspire 3
2025-12-01T21:36:13Z,95.0,Inspire 3
2025-12-01T21:36:16Z,95.0,Inspire 3
2025-12-01T21:36:17Z,93.0,Inspire 3
2025-12-01T21:36:18Z,91.0,Inspire 3
2025-12-01T21:36:20Z,93.0,Inspire 3
2025-12-01T21:36:22Z,92.0,Inspire 3
2025-12-01T21:36:24Z,90.0,Inspire 3
2025-12-01T21:36:26Z,88.0,Inspire 3
2025-12-01T21:36:28Z,89.0,Inspire 3
2025-12-01T21:36:31Z,89.0,Inspire 3
2025-12-01T21:36:32Z,90.0,Inspire 3
2025-12-01T21:36:34Z,89.0,Inspire 3
2025-12-01T21:36:36Z,87.0,Inspire 3
2025-12-01T21:36:38Z,86.0,Inspire 3
2025-12-01T21:36:41Z,86.0,Inspire 3
2025-12-01T21:36:44Z,86.0,Inspire 3
2025-12-01T21:36:45Z,87.0,Inspire 3
2025-12-01T21:36:47Z,88.0,Inspire 3
2025-12-01T21:36:49Z,90.0,Inspire 3
2025-12-01T21:36:51Z,94.0,Inspire 3
2025-12-01T21:36:54Z,94.0,Inspire 3
2025-12-01T21:36:55Z,90.0,Inspire 3
2025-12-01T21:36:57Z,90.0,Inspire 3
2025-12-01T21:36:59Z,90.0,Inspire 3
2025-12-01T21:37:01Z,89.0,Inspire 3
2025-12-01T21:37:03Z,87.0,Inspire 3
2025-12-01T21:37:05Z,86.0,Inspire 3
2025-12-01T21:37:08Z,85.0,Inspire 3
2025-12-01T21:37:10Z,84.0,Inspire 3
2025-12-01T21:37:12Z,82.0,Inspire 3
2025-12-01T21:37:15Z,82.0,Inspire 3
2025-12-01T21:37:18Z,84.0,Inspire 3
2025-12-01T21:37:20Z,87.0,Inspire 3
2025-12-01T21:37:22Z,89.0,Inspire 3
2025-12-01T21:37:25Z,89.0,Inspire 3
2025-12-01T21:37:26Z,87.0,Inspire 3
2025-12-01T21:37:28Z,88.0,Inspire 3
2025-12-01T21:37:31Z,88.0,Inspire 3
2025-12-01T21:37:34Z,88.0,Inspire 3
2025-12-01T21:37:35Z,88.0,Inspire 3
2025-12-01T21:37:37Z,87.0,Inspire 3
2025-12-01T21:37:39Z,84.0,Inspire 3
2025-12-01T21:37:41Z,82.0,Inspire 3
2025-12-01T21:37:43Z,83.0,Inspire 3
2025-12-01T21:37:45Z,86.0,Inspire 3
2025-12-01T21:37:48Z,86.0,Inspire 3
2025-12-01T21:37:49Z,84.0,Inspire 3
2025-12-01T21:37:51Z,85.0,Inspire 3
2025-12-01T21:37:53Z,87.0,Inspire 3
2025-12-01T21:37:54Z,90.0,Inspire 3
2025-12-01T21:37:56Z,91.0,Inspire 3
2025-12-01T21:37:58Z,89.0,Inspire 3
2025-12-01T21:38:00Z,86.0,Inspire 3
2025-12-01T21:38:02Z,88.0,Inspire 3
2025-12-01T21:38:04Z,91.0,Inspire 3
2025-12-01T21:38:07Z,91.0,Inspire 3
2025-12-01T21:38:08Z,86.0,Inspire 3
2025-12-01T21:38:10Z,84.0,Inspire 3
2025-12-01T21:38:13Z,84.0,Inspire 3
2025-12-01T21:38:14Z,85.0,Inspire 3
2025-12-01T21:38:16Z,86.0,Inspire 3
2025-12-01T21:38:19Z,88.0,Inspire 3
2025-12-01T21:38:21Z,90.0,Inspire 3
2025-12-01T21:38:23Z,91.0,Inspire 3
2025-12-01T21:38:25Z,90.0,Inspire 3
2025-12-01T21:38:28Z,90.0,Inspire 3
2025-12-01T21:38:29Z,91.0,Inspire 3
2025-12-01T21:38:31Z,93.0,Inspire 3
2025-12-01T21:38:33Z,97.0,Inspire 3
2025-12-01T21:38:35Z,100.0,Inspire 3
2025-12-01T21:38:38Z,100.0,Inspire 3
2025-12-01T21:38:40Z,98.0,Inspire 3
2025-12-01T21:38:43Z,98.0,Inspire 3
2025-12-01T21:38:44Z,98.0,Inspire 3
2025-12-01T21:38:47Z,98.0,Inspire 3
2025-12-01T21:38:50Z,97.0,Inspire 3
2025-12-01T21:38:52Z,96.0,Inspire 3
2025-12-01T21:38:55Z,96.0,Inspire 3
2025-12-01T21:38:58Z,96.0,Inspire 3
2025-12-01T21:39:00Z,95.0,Inspire 3
2025-12-01T21:39:02Z,92.0,Inspire 3
2025-12-01T21:39:03Z,90.0,Inspire 3
2025-12-01T21:39:05Z,88.0,Inspire 3
2025-12-01T21:39:08Z,88.0,Inspire 3
2025-12-01T21:39:11Z,88.0,Inspire 3
2025-12-01T21:39:13Z,86.0,Inspire 3
2025-12-01T21:39:15Z,84.0,Inspire 3
2025-12-01T21:39:17Z,85.0,Inspire 3
2025-12-01T21:39:19Z,87.0,Inspire 3
2025-12-01T21:39:22Z,87.0,Inspire 3
2025-12-01T21:39:25Z,88.0,Inspire 3
2025-12-01T21:39:26Z,90.0,Inspire 3
2025-12-01T21:39:28Z,92.0,Inspire 3
2025-12-01T21:39:30Z,95.0,Inspire 3
2025-12-01T21:39:32Z,94.0,Inspire 3
2025-12-01T21:39:34Z,90.0,Inspire 3
2025-12-01T21:39:36Z,89.0,Inspire 3
2025-12-01T21:39:39Z,89.0,Inspire 3
2025-12-01T21:39:40Z,93.0,Inspire 3
2025-12-01T21:39:42Z,94.0,Inspire 3
2025-12-01T21:39:44Z,93.0,Inspire 3
2025-12-01T21:39:47Z,93.0,Inspire 3
2025-12-01T21:39:48Z,94.0,Inspire 3
2025-12-01T21:39:50Z,96.0,Inspire 3
2025-12-01T21:39:51Z,98.0,Inspire 3
2025-12-01T21:39:53Z,99.0,Inspire 3
2025-12-01T21:39:55Z,95.0,Inspire 3
2025-12-01T21:39:57Z,89.0,Inspire 3
2025-12-01T21:39:59Z,87.0,Inspire 3
2025-12-01T21:40:01Z,86.0,Inspire 3
2025-12-01T21:40:04Z,86.0,Inspire 3
2025-12-01T21:40:07Z,88.0,Inspire 3
2025-12-01T21:40:10Z,88.0,Inspire 3
2025-12-01T21:40:13Z,88.0,Inspire 3
2025-12-01T21:40:16Z,88.0,Inspire 3
2025-12-01T21:40:18Z,90.0,Inspire 3
2025-12-01T21:40:20Z,92.0,Inspire 3
2025-12-01T21:40:23Z,92.0,Inspire 3
2025-12-01T21:40:24Z,87.0,Inspire 3
2025-12-01T21:40:26Z,84.0,Inspire 3
2025-12-01T21:40:29Z,84.0,Inspire 3
2025-12-01T21:40:30Z,85.0,Inspire 3
2025-12-01T21:40:33Z,85.0,Inspire 3
2025-12-01T21:40:34Z,86.0,Inspire 3
2025-12-01T21:40:36Z,88.0,Inspire 3
2025-12-01T21:40:38Z,89.0,Inspire 3
2025-12-01T21:40:41Z,87.0,Inspire 3
2025-12-01T21:40:43Z,85.0,Inspire 3
2025-12-01T21:40:46Z,85.0,Inspire 3
2025-12-01T21:40:47Z,88.0,Inspire 3
2025-12-01T21:40:50Z,88.0,Inspire 3
2025-12-01T21:40:51Z,87.0,Inspire 3
2025-12-01T21:40:53Z,84.0,Inspire 3
2025-12-01T21:40:55Z,82.0,Inspire 3
2025-12-01T21:40:57Z,83.0,Inspire 3
2025-12-01T21:40:59Z,84.0,Inspire 3
2025-12-01T21:41:01Z,84.0,Inspire 3
2025-12-01T21:41:04Z,86.0,Inspire 3
2025-12-01T21:41:06Z,87.0,Inspire 3
2025-12-01T21:41:08Z,88.0,Inspire 3
2025-12-01T21:41:10Z,88.0,Inspire 3
2025-12-01T21:41:12Z,90.0,Inspire 3
2025-12-01T21:41:14Z,92.0,Inspire 3
2025-12-01T21:41:16Z,93.0,Inspire 3
2025-12-01T21:41:18Z,95.0,Inspire 3
2025-12-01T21:41:21Z,95.0,Inspire 3
2025-12-01T21:41:22Z,93.0,Inspire 3
2025-12-01T21:41:24Z,90.0,Inspire 3
2025-12-01T21:41:26Z,91.0,Inspire 3
2025-12-01T21:41:27Z,92.0,Inspire 3
2025-12-01T21:41:29Z,90.0,Inspire 3
2025-12-01T21:41:31Z,91.0,Inspire 3
2025-12-01T21:41:33Z,92.0,Inspire 3
2025-12-01T21:41:36Z,92.0,Inspire 3
2025-12-01T21:41:37Z,92.0,Inspire 3
2025-12-01T21:41:39Z,91.0,Inspire 3
2025-12-01T21:41:41Z,89.0,Inspire 3
2025-12-01T21:41:44Z,89.0,Inspire 3
2025-12-01T21:41:45Z,88.0,Inspire 3
2025-12-01T21:41:48Z,88.0,Inspire 3
2025-12-01T21:41:49Z,89.0,Inspire 3
2025-12-01T21:41:50Z,90.0,Inspire 3
2025-12-01T21:41:53Z,90.0,Inspire 3
2025-12-01T21:41:54Z,88.0,Inspire 3
2025-12-01T21:41:56Z,86.0,Inspire 3
2025-12-01T21:41:58Z,84.0,Inspire 3
2025-12-01T21:42:00Z,86.0,Inspire 3
2025-12-01T21:42:02Z,87.0,Inspire 3
2025-12-01T21:42:05Z,87.0,Inspire 3
2025-12-01T21:42:06Z,87.0,Inspire 3
2025-12-01T21:42:09Z,87.0,Inspire 3
2025-12-01T21:42:12Z,90.0,Inspire 3
2025-12-01T21:42:14Z,92.0,Inspire 3
2025-12-01T21:42:15Z,91.0,Inspire 3
2025-12-01T21:42:17Z,89.0,Inspire 3
2025-12-01T21:42:19Z,90.0,Inspire 3
2025-12-01T21:42:22Z,90.0,Inspire 3
2025-12-01T21:42:23Z,92.0,Inspire 3
2025-12-01T21:42:25Z,96.0,Inspire 3
2025-12-01T21:42:28Z,96.0,Inspire 3
2025-12-01T21:42:29Z,92.0,Inspire 3
2025-12-01T21:42:31Z,90.0,Inspire 3
2025-12-01T21:42:33Z,88.0,Inspire 3
2025-12-01T21:42:36Z,88.0,Inspire 3
2025-12-01T21:42:37Z,89.0,Inspire 3
2025-12-01T21:42:40Z,88.0,Inspire 3
2025-12-01T21:42:42Z,87.0,Inspire 3
2025-12-01T21:42:44Z,89.0,Inspire 3
2025-12-01T21:42:46Z,93.0,Inspire 3
2025-12-01T21:42:48Z,95.0,Inspire 3
2025-12-01T21:42:50Z,98.0,Inspire 3
2025-12-01T21:42:52Z,99.0,Inspire 3
2025-12-01T21:42:54Z,100.0,Inspire 3
2025-12-01T21:42:57Z,100.0,Inspire 3
2025-12-01T21:43:00Z,98.0,Inspire 3
2025-12-01T21:43:02Z,97.0,Inspire 3
2025-12-01T21:43:03Z,96.0,Inspire 3
2025-12-01T21:43:06Z,96.0,Inspire 3
2025-12-01T21:43:09Z,96.0,Inspire 3
2025-12-01T21:43:11Z,97.0,Inspire 3
2025-12-01T21:43:13Z,98.0,Inspire 3
2025-12-01T21:43:15Z,99.0,Inspire 3
2025-12-01T21:43:17Z,98.0,Inspire 3
2025-12-01T21:43:19Z,94.0,Inspire 3
2025-12-01T21:43:21Z,92.0,Inspire 3
2025-12-01T21:43:24Z,92.0,Inspire 3
2025-12-01T21:43:26Z,91.0,Inspire 3
2025-12-01T21:43:28Z,90.0,Inspire 3
2025-12-01T21:43:30Z,91.0,Inspire 3
2025-12-01T21:43:32Z,92.0,Inspire 3
2025-12-01T21:43:35Z,92.0,Inspire 3
2025-12-01T21:43:38Z,92.0,Inspire 3
2025-12-01T21:43:40Z,90.0,Inspire 3
2025-12-01T21:43:42Z,89.0,Inspire 3
2025-12-01T21:43:45Z,89.0,Inspire 3
2025-12-01T21:43:46Z,90.0,Inspire 3
2025-12-01T21:43:48Z,90.0,Inspire 3
2025-12-01T21:43:50Z,88.0,Inspire 3
2025-12-01T21:43:51Z,86.0,Inspire 3
2025-12-01T21:43:53Z,88.0,Inspire 3
2025-12-01T21:43:55Z,90.0,Inspire 3
2025-12-01T21:43:57Z,89.0,Inspire 3
2025-12-01T21:43:59Z,82.0,Inspire 3
2025-12-01T21:44:01Z,84.0,Inspire 3
2025-12-01T21:44:03Z,86.0,Inspire 3
2025-12-01T21:44:05Z,88.0,Inspire 3
2025-12-01T21:44:07Z,89.0,Inspire 3
2025-12-01T21:44:09Z,85.0,Inspire 3
2025-12-01T21:44:11Z,80.0,Inspire 3
2025-12-01T21:44:13Z,79.0,Inspire 3
2025-12-01T21:44:14Z,80.0,Inspire 3
2025-12-01T21:44:16Z,80.0,Inspire 3
2025-12-01T21:44:19Z,80.0,Inspire 3
2025-12-01T21:44:22Z,80.0,Inspire 3
2025-12-01T21:44:24Z,82.0,Inspire 3
2025-12-01T21:44:26Z,83.0,Inspire 3
2025-12-01T21:44:28Z,84.0,Inspire 3
2025-12-01T21:44:30Z,85.0,Inspire 3
2025-12-01T21:44:32Z,84.0,Inspire 3
2025-12-01T21:44:34Z,84.0,Inspire 3
2025-12-01T21:44:36Z,84.0,Inspire 3
2025-12-01T21:44:38Z,88.0,Inspire 3
2025-12-01T21:44:39Z,89.0,Inspire 3
2025-12-01T21:44:41Z,90.0,Inspire 3
2025-12-01T21:44:43Z,92.0,Inspire 3
2025-12-01T21:44:45Z,94.0,Inspire 3
2025-12-01T21:44:47Z,95.0,Inspire 3
2025-12-01T21:44:50Z,95.0,Inspire 3
2025-12-01T21:44:51Z,94.0,Inspire 3
2025-12-01T21:44:53Z,91.0,Inspire 3
2025-12-01T21:44:55Z,90.0,Inspire 3
2025-12-01T21:44:57Z,92.0,Inspire 3
2025-12-01T21:44:59Z,93.0,Inspire 3
2025-12-01T21:45:01Z,95.0,Inspire 3
2025-12-01T21:45:02Z,98.0,Inspire 3
2025-12-01T21:45:04Z,100.0,Inspire 3
2025-12-01T21:45:07Z,100.0,Inspire 3
2025-12-01T21:45:08Z,98.0,Inspire 3
2025-12-01T21:45:11Z,98.0,Inspire 3
2025-12-01T21:45:14Z,99.0,Inspire 3
2025-12-01T21:45:16Z,100.0,Inspire 3
2025-12-01T21:45:18Z,110.0,Inspire 3
2025-12-01T21:45:20Z,113.0,Inspire 3
2025-12-01T21:45:22Z,114.0,Inspire 3
2025-12-01T21:45:24Z,113.0,Inspire 3
2025-12-01T21:45:26Z,105.0,Inspire 3
2025-12-01T21:45:27Z,103.0,Inspire 3
2025-12-01T21:45:30Z,103.0,Inspire 3
2025-12-01T21:45:31Z,104.0,Inspire 3
2025-12-01T21:45:33Z,107.0,Inspire 3
2025-12-01T21:45:35Z,109.0,Inspire 3
2025-12-01T21:45:38Z,109.0,Inspire 3
2025-12-01T21:45:39Z,110.0,Inspire 3
2025-12-01T21:45:41Z,112.0,Inspire 3
2025-12-01T21:45:43Z,113.0,Inspire 3
2025-12-01T21:45:46Z,113.0,Inspire 3
2025-12-01T21:45:47Z,114.0,Inspire 3
2025-12-01T21:45:49Z,115.0,Inspire 3
2025-12-01T21:45:50Z,118.0,Inspire 3
2025-12-01T21:45:53Z,118.0,Inspire 3
2025-12-01T21:45:54Z,120.0,Inspire 3
2025-12-01T21:45:56Z,121.0,Inspire 3
2025-12-01T21:45:59Z,121.0,Inspire 3
2025-12-01T21:46:02Z,121.0,Inspire 3
2025-12-01T21:46:04Z,120.0,Inspire 3
2025-12-01T21:46:07Z,120.0,Inspire 3
